#cell_line_id	d_cid	log10_conc	ic50
ACH-000587	11626560	-8.385606	1.059
ACH-000144	11626560	-8.384576	0.93
ACH-000395	11626560	-8.861697	0.968
ACH-000845	11626560	-9.339849	1.058
ACH-000423	11626560	-6.0	0.685
ACH-000916	11626560	-6.0	0.884
ACH-000792	11626560	-8.861697	1.035
ACH-000430	11626560	-7.430334	0.969
ACH-000019	11626560	-6.0	0.711
ACH-000147	11626560	-6.0	0.849
ACH-000578	11626560	-7.908485	1.083
ACH-000535	11626560	-6.954243	0.984
ACH-000277	11626560	-8.384576	1.005
ACH-000411	11626560	-6.954243	1.054
ACH-000977	11626560	-9.339134	0.939
ACH-000391	11626560	-8.384576	1.005
ACH-000378	11626560	-8.384576	1.125
ACH-000327	11626560	-7.908485	1.007
ACH-000858	11626560	-7.431364	0.994
ACH-000846	11626560	-6.477122	0.98
ACH-000454	11626560	-8.862727	0.967
ACH-000817	11626560	-9.339134	0.994
ACH-000296	11626560	-9.339134	0.978
ACH-000809	11626560	-6.0	0.864
ACH-000655	11626560	-6.477122	0.851
ACH-000420	11626560	-6.954243	1.004
ACH-000330	11626560	-6.477122	0.899
ACH-000414	11626560	-8.384576	0.964
ACH-000889	11626560	-6.0	0.412
ACH-000660	11626560	-6.477122	1.151
ACH-000260	11626560	-8.861697	0.975
ACH-000976	11626560	-7.907455	1.012
ACH-000750	11626560	-6.954243	0.925
ACH-000468	11626560	-6.954243	1.05
ACH-000643	11626560	-7.430334	0.809
ACH-000384	11626560	-7.907455	1.003
ACH-000925	11626560	-6.477121	1.069
ACH-000897	11626560	-9.815309	0.972
ACH-000651	11626560	-6.477122	0.939
ACH-000024	11626560	-8.861697	0.963
ACH-000904	11626560	-8.861697	1.073
ACH-000380	11626560	-9.339134	1.05
ACH-000733	11626560	-9.339134	0.998
ACH-000422	11626560	-6.0	0.827
ACH-000848	11626560	-8.384576	1.016
ACH-000750	11626560	-8.384576	0.963
ACH-000677	11626560	-9.81697	1.007
ACH-000052	11626560	-8.384576	0.998
ACH-000401	11626560	-7.430334	0.797
ACH-000090	11626560	-8.384576	0.919
ACH-000108	11626560	-7.430334	0.984
ACH-000024	11626560	-8.384576	1.016
ACH-000886	11626560	-9.339849	1.289
ACH-001307	11626560	-8.861697	1.114
ACH-000186	11626560	-7.431364	1.001
ACH-001086	11626560	-6.954243	0.98
ACH-000666	11626560	-8.385606	0.855
ACH-000734	11626560	-6.0	0.91
ACH-001064	11626560	-9.339134	1.004
ACH-000745	11626560	-8.861697	0.942
ACH-000684	11626560	-7.430334	0.971
ACH-000663	11626560	-9.339134	0.946
ACH-001239	11626560	-8.384576	1.0
ACH-000749	11626560	-9.339134	1.007
ACH-000027	11626560	-9.339134	0.764
ACH-000423	11626560	-8.861697	0.988
ACH-001360	11626560	-8.861697	1.045
ACH-000747	11626560	-7.907455	1.007
ACH-000530	11626560	-8.862727	1.089
ACH-001374	11626560	-8.384576	1.026
ACH-001307	11626560	-9.815309	1.125
ACH-000195	11626560	-7.907455	0.936
ACH-000664	11626560	-8.384576	1.102
ACH-000924	11626560	-9.339849	1.056
ACH-000367	11626560	-9.339134	0.888
ACH-000183	11626560	-9.815309	1.07
ACH-000941	11626560	-9.339134	0.944
ACH-000684	11626560	-8.384576	0.942
ACH-000684	11626560	-8.861697	0.938
ACH-000052	11626560	-8.861697	0.968
ACH-000822	11626560	-8.861697	0.96
ACH-000548	11626560	-8.384576	0.977
ACH-000250	11626560	-6.0	0.974
ACH-000341	11626560	-9.339134	0.958
ACH-000845	11626560	-7.908485	1.053
ACH-000822	11626560	-7.907455	0.898
ACH-000750	11626560	-9.815309	0.981
ACH-000796	11626560	-6.954243	1.145
ACH-000935	11626560	-7.907455	1.008
ACH-001399	11626560	-6.0	0.668
ACH-000954	11626560	-9.339134	1.065
ACH-000847	11626560	-6.477122	0.971
ACH-000626	11626560	-7.430334	0.981
ACH-000788	11626560	-9.339134	0.97
ACH-000552	11626560	-9.815309	0.993
ACH-000998	11626560	-6.954243	0.985
ACH-001360	11626560	-7.907455	1.064
ACH-000527	11626560	-6.477122	0.916
ACH-000094	11626560	-6.954243	0.844
ACH-000527	11626560	-7.907455	0.974
ACH-000414	11626560	-9.339849	1.06
ACH-001307	11626560	-7.907455	1.025
ACH-000253	11626560	-6.477122	0.912
ACH-000065	11626560	-6.0	0.641
ACH-000893	11626560	-7.908485	1.007
ACH-000982	11626560	-7.430334	0.957
ACH-000273	11626560	-8.861697	1.009
ACH-000653	11626560	-6.954243	0.968
ACH-000073	11626560	-6.477122	0.961
ACH-000674	11626560	-6.0	0.105
ACH-000667	11626560	-7.907455	1.026
ACH-000847	11626560	-6.954243	0.992
ACH-000183	11626560	-6.477122	0.895
ACH-000435	11626560	-7.430334	1.001
ACH-000750	11626560	-8.861697	0.978
ACH-000856	11626560	-6.477122	0.973
ACH-000465	11626560	-6.954243	1.002
ACH-000800	11626560	-6.477122	0.985
ACH-000655	11626560	-8.861697	1.026
ACH-000048	11626560	-6.954243	0.981
ACH-000541	11626560	-7.907455	0.958
ACH-000711	11626560	-6.954243	1.03
ACH-000463	11626560	-8.861697	0.977
ACH-000786	11626560	-6.477122	1.003
ACH-000750	11626560	-6.477122	0.896
ACH-000848	11626560	-6.954243	0.974
ACH-000048	11626560	-7.907455	1.005
ACH-000998	11626560	-9.339134	0.917
ACH-000524	11626560	-6.954243	0.926
ACH-000468	11626560	-9.339134	1.111
ACH-000250	11626560	-6.477122	0.958
ACH-000969	11626560	-9.339134	0.983
ACH-000573	11626560	-7.430334	0.953
ACH-000714	11626560	-9.339134	0.955
ACH-000204	11626560	-6.477122	0.879
ACH-000856	11626560	-6.954243	1.034
ACH-000936	11626560	-9.339134	0.928
ACH-001190	11626560	-9.339134	0.86
ACH-000234	11626560	-6.954243	1.123
ACH-000805	11626560	-9.815309	1.022
ACH-000667	11626560	-9.815309	0.994
ACH-000573	11626560	-8.384576	0.951
ACH-000852	11626560	-8.862727	0.987
ACH-000046	11626560	-6.0	0.814
ACH-002040	11626560	-7.430334	0.825
ACH-000667	11626560	-9.339134	1.067
ACH-000688	11626560	-8.384576	0.963
ACH-000573	11626560	-8.861697	0.992
ACH-000478	11626560	-6.0	1.046
ACH-000420	11626560	-9.339134	0.866
ACH-000831	11626560	-6.477122	0.919
ACH-000440	11626560	-8.384576	0.983
ACH-000654	11626560	-9.815309	0.957
ACH-000421	11626560	-7.907455	0.967
ACH-000056	11626560	-9.815309	0.999
ACH-001525	11626560	-9.339134	0.917
ACH-000273	11626560	-8.384576	0.947
ACH-000731	11626560	-8.385606	0.986
ACH-000356	11626560	-8.861697	1.027
ACH-000853	11626560	-8.862727	1.081
ACH-000430	11626560	-6.954243	1.082
ACH-000380	11626560	-6.477122	0.931
ACH-000940	11626560	-8.384576	1.009
ACH-000902	11626560	-6.477122	0.919
ACH-000506	11626560	-7.907455	0.989
ACH-000477	11626560	-7.907455	0.876
ACH-000400	11626560	-7.430334	0.86
ACH-000596	11626560	-7.908485	1.134
ACH-001061	11626560	-8.384576	0.979
ACH-000906	11626560	-7.907455	0.999
ACH-000969	11626560	-8.384576	0.984
ACH-000530	11626560	-7.431364	1.025
ACH-000094	11626560	-6.477122	0.871
ACH-000578	11626560	-8.384576	1.026
ACH-000757	11626560	-6.954243	1.068
ACH-000482	11626560	-8.384576	1.062
ACH-000904	11626560	-6.954243	1.01
ACH-000940	11626560	-9.815309	0.962
ACH-000578	11626560	-8.385606	1.034
ACH-000017	11626560	-7.430334	0.821
ACH-000273	11626560	-7.430334	0.866
ACH-000711	11626560	-9.339134	0.937
ACH-000714	11626560	-8.861697	0.976
ACH-000794	11626560	-9.815309	0.96
ACH-000776	11626560	-9.815309	0.987
ACH-000688	11626560	-6.0	1.027
ACH-000167	11626560	-8.861697	0.991
ACH-000357	11626560	-8.861697	0.961
ACH-000249	11626560	-6.477122	0.933
ACH-000965	11626560	-7.430334	0.936
ACH-000361	11626560	-7.907455	1.103
ACH-000840	11626560	-9.81697	1.042
ACH-000052	11626560	-6.0	0.709
ACH-000269	11626560	-8.384576	0.991
ACH-000858	11626560	-7.907455	0.954
ACH-000113	11626560	-6.0	0.806
ACH-000758	11626560	-9.815309	1.0
ACH-000750	11626560	-6.0	0.859
ACH-000468	11626560	-6.477122	0.87
ACH-000969	11626560	-6.954243	0.989
ACH-000667	11626560	-8.385606	1.058
ACH-000847	11626560	-7.430334	0.976
ACH-000212	11626560	-8.861697	0.987
ACH-000900	11626560	-8.861697	0.961
ACH-000528	11626560	-7.907455	1.001
ACH-000626	11626560	-7.907455	1.06
ACH-000357	11626560	-6.954243	0.915
ACH-000633	11626560	-6.954243	0.989
ACH-000695	11626560	-8.384576	0.945
ACH-000046	11626560	-8.861697	1.008
ACH-000860	11626560	-7.907455	0.932
ACH-000457	11626560	-8.384576	0.868
ACH-000414	11626560	-8.862727	1.03
ACH-000809	11626560	-6.477122	0.954
ACH-000731	11626560	-9.81697	0.984
ACH-001075	11626560	-6.477121	1.039
ACH-000505	11626560	-6.954243	0.985
ACH-000536	11626560	-6.0	0.725
ACH-000998	11626560	-7.907455	0.996
ACH-000148	11626560	-7.907455	1.067
ACH-000847	11626560	-8.861697	0.987
ACH-000250	11626560	-7.430334	0.932
ACH-000832	11626560	-7.907455	1.15
ACH-000987	11626560	-6.0	0.642
ACH-000969	11626560	-8.861697	0.994
ACH-000860	11626560	-8.384576	1.058
ACH-000354	11626560	-9.339134	0.717
ACH-000355	11626560	-8.862727	1.054
ACH-000468	11626560	-8.384576	1.032
ACH-000659	11626560	-8.384576	1.058
ACH-000855	11626560	-6.954243	0.985
ACH-000066	11626560	-9.339134	1.044
ACH-000657	11626560	-6.477122	0.917
ACH-001086	11626560	-6.0	0.741
ACH-000427	11626560	-7.907455	1.044
ACH-000596	11626560	-6.477121	0.739
ACH-000819	11626560	-7.907455	1.053
ACH-000747	11626560	-9.339134	0.994
ACH-000050	11626560	-6.0	0.502
ACH-000150	11626560	-6.954243	1.209
ACH-000969	11626560	-6.477122	0.5
ACH-000941	11626560	-8.384576	0.882
ACH-000809	11626560	-7.430334	1.106
ACH-000578	11626560	-8.861697	1.109
ACH-000935	11626560	-6.0	0.939
ACH-000334	11626560	-6.477122	1.097
ACH-000585	11626560	-9.815309	1.038
ACH-000468	11626560	-9.815309	0.924
ACH-000758	11626560	-7.907455	1.053
ACH-000502	11626560	-8.861697	0.99
ACH-000552	11626560	-6.0	0.852
ACH-000861	11626560	-7.431364	0.848
ACH-000054	11626560	-7.907455	1.011
ACH-000107	11626560	-8.384576	0.947
ACH-000940	11626560	-7.430334	1.007
ACH-000666	11626560	-9.81697	1.065
ACH-000325	11626560	-7.907455	0.827
ACH-000576	11626560	-7.430334	1.079
ACH-000667	11626560	-9.81697	1.103
ACH-000904	11626560	-8.384576	0.92
ACH-000667	11626560	-8.862727	1.084
ACH-000052	11626560	-9.339134	0.976
ACH-000596	11626560	-9.339849	1.037
ACH-000878	11626560	-9.81697	0.994
ACH-000817	11626560	-8.384576	1.03
ACH-000277	11626560	-6.477122	1.024
ACH-000440	11626560	-9.339134	0.997
ACH-000440	11626560	-6.477122	1.042
ACH-000848	11626560	-7.430334	1.001
ACH-000904	11626560	-7.430334	0.936
ACH-000950	11626560	-6.477122	0.806
ACH-000378	11626560	-9.81697	0.966
ACH-000552	11626560	-6.954243	1.012
ACH-000530	11626560	-9.81697	1.149
ACH-000017	11626560	-9.815309	0.934
ACH-000121	11626560	-9.815309	0.945
ACH-000824	11626560	-8.384576	1.149
ACH-000817	11626560	-7.430334	0.975
ACH-000573	11626560	-6.0	0.921
ACH-000819	11626560	-9.339134	1.172
ACH-000984	11626560	-8.384576	1.109
ACH-000595	11626560	-7.907455	0.897
ACH-000583	11626560	-6.0	0.79
ACH-000367	11626560	-7.430334	0.901
ACH-000505	11626560	-7.430334	0.933
ACH-000786	11626560	-9.815309	0.996
ACH-000598	11626560	-8.861697	0.997
ACH-000123	11626560	-7.430334	1.057
ACH-000066	11626560	-6.477121	0.924
ACH-000696	11626560	-7.907455	0.976
ACH-000581	11626560	-6.954243	1.016
ACH-000046	11626560	-9.339134	0.895
ACH-000581	11626560	-6.477122	0.962
ACH-000878	11626560	-8.385606	1.014
ACH-000810	11626560	-6.0	0.817
ACH-000714	11626560	-6.954243	0.917
ACH-000227	11626560	-9.339134	1.055
ACH-000307	11626560	-6.0	0.697
ACH-000598	11626560	-8.384576	1.028
ACH-000679	11626560	-7.907455	1.021
ACH-000651	11626560	-9.339134	0.963
ACH-000195	11626560	-6.477122	0.781
ACH-000440	11626560	-7.907455	0.886
ACH-000227	11626560	-6.0	-0.237
ACH-000378	11626560	-7.430334	1.16
ACH-000450	11626560	-6.477122	0.953
ACH-000979	11626560	-6.954243	0.984
ACH-000075	11626560	-6.0	0.911
ACH-000976	11626560	-6.477122	1.03
ACH-000052	11626560	-7.907455	0.97
ACH-000204	11626560	-9.815309	0.94
ACH-000075	11626560	-7.430334	0.97
ACH-000528	11626560	-8.861697	0.964
ACH-000528	11626560	-7.430334	0.958
ACH-000204	11626560	-8.861697	0.96
ACH-000824	11626560	-8.861697	1.104
ACH-000536	11626560	-9.815309	0.995
ACH-000292	11626560	-7.908485	0.558
ACH-001399	11626560	-8.861697	1.177
ACH-000578	11626560	-7.430334	0.953
ACH-000293	11626560	-7.907455	0.864
ACH-001075	11626560	-7.431364	1.042
ACH-000123	11626560	-6.0	0.216
ACH-000164	11626560	-9.339134	0.952
ACH-000147	11626560	-8.384576	0.985
ACH-000982	11626560	-6.0	0.186
ACH-000819	11626560	-8.384576	0.977
ACH-000530	11626560	-8.385606	1.042
ACH-000505	11626560	-6.477122	0.99
ACH-000249	11626560	-7.430334	0.912
ACH-000819	11626560	-6.477122	0.995
ACH-000482	11626560	-8.861697	0.926
ACH-000734	11626560	-6.954243	0.808
ACH-000885	11626560	-6.477122	0.987
ACH-000420	11626560	-7.907455	0.967
ACH-000511	11626560	-6.954243	1.1
ACH-000976	11626560	-6.954243	1.073
ACH-000734	11626560	-7.907455	0.999
ACH-000369	11626560	-8.861697	1.054
ACH-000505	11626560	-9.815309	0.938
ACH-000019	11626560	-6.954243	0.989
ACH-000195	11626560	-8.384576	1.048
ACH-000819	11626560	-6.0	0.821
ACH-000974	11626560	-9.815309	1.025
ACH-000075	11626560	-6.954243	0.995
ACH-000528	11626560	-6.477122	1.002
ACH-000733	11626560	-6.0	0.802
ACH-001075	11626560	-6.477122	0.974
ACH-000505	11626560	-9.339134	0.949
ACH-000019	11626560	-8.384576	0.975
ACH-000381	11626560	-6.477122	0.945
ACH-000107	11626560	-9.815309	0.963
ACH-000054	11626560	-6.477122	1.001
ACH-000677	11626560	-9.339849	1.058
ACH-000054	11626560	-7.430334	0.976
ACH-000800	11626560	-9.815309	0.947
ACH-000510	11626560	-6.477122	0.92
ACH-000149	11626560	-6.0	-0.291
ACH-000749	216326	-8.118	0.964
ACH-001064	216326	-5.653213	0.996
ACH-000186	216326	-5.732394	1.129
ACH-000759	216326	-7.084576	1.182
ACH-000491	216326	-4.69897	0.97
ACH-000411	216326	-5.176091	1.013
ACH-000357	216326	-7.561698	1.004
ACH-000749	216326	-7.163757	0.956
ACH-000012	216326	-7.084576	1.133
ACH-000265	216326	-7.561698	1.034
ACH-000998	216326	-5.176091	1.016
ACH-000017	216326	-5.653213	0.788
ACH-000357	216326	-6.130334	1.017
ACH-000944	216326	-4.69897	0.815
ACH-001345	216326	-6.130334	0.953
ACH-000652	216326	-4.69897	0.966
ACH-000164	216326	-6.607455	1.039
ACH-000680	216326	-6.130334	0.927
ACH-000218	216326	-8.51594	1.002
ACH-000066	216326	-5.255272	1.133
ACH-000704	216326	-8.51594	1.0
ACH-000249	216326	-5.176091	1.083
ACH-000869	216326	-4.30103	0.76
ACH-000265	216326	-7.084576	1.053
ACH-001345	216326	-4.69897	0.897
ACH-000596	216326	-5.653213	1.066
ACH-000350	216326	-6.130334	1.115
ACH-000012	216326	-7.561698	0.958
ACH-000249	216326	-6.607455	0.911
ACH-000491	216326	-7.561698	1.058
ACH-000579	216326	-7.084576	1.118
ACH-000596	216326	-5.255272	0.93
ACH-000706	216326	-8.038818	1.004
ACH-000386	216326	-5.653213	0.948
ACH-000265	216326	-8.038818	1.046
ACH-001328	216326	-8.51594	0.988
ACH-000121	216326	-7.084576	1.209
ACH-000496	216326	-6.209515	0.955
ACH-000398	216326	-5.653213	0.948
ACH-000680	216326	-5.176091	0.918
ACH-000681	216326	-5.255272	0.978
ACH-000347	216326	-7.561698	1.011
ACH-000511	216326	-8.118	1.033
ACH-000916	216326	-6.686636	1.083
ACH-000296	216326	-7.084576	1.13
ACH-000822	216326	-7.084576	1.288
ACH-000927	216326	-4.69897	0.906
ACH-000012	216326	-6.607455	0.999
ACH-000114	216326	-6.130334	1.013
ACH-000164	216326	-5.653213	0.928
ACH-000657	216326	-5.653213	1.01
ACH-000892	216326	-7.561698	0.941
ACH-000895	216326	-8.038818	1.049
ACH-000624	216326	-7.084576	1.09
ACH-000334	216326	-7.561698	1.035
ACH-000164	216326	-6.130334	1.124
ACH-000601	216326	-5.176091	0.988
ACH-000164	216326	-7.084576	1.113
ACH-000759	216326	-4.69897	0.928
ACH-000416	216326	-8.038818	1.011
ACH-000398	216326	-5.176091	1.049
ACH-000894	216326	-4.30103	1.055
ACH-000968	216326	-8.51594	0.943
ACH-000817	216326	-6.130334	1.03
ACH-000878	216326	-6.686636	1.018
ACH-000114	216326	-5.653213	0.97
ACH-000845	216326	-5.732394	0.976
ACH-000411	216326	-6.130334	0.992
ACH-000968	216326	-6.607455	1.036
ACH-000745	216326	-7.561698	0.944
ACH-000759	216326	-5.653213	0.914
ACH-000378	216326	-4.30103	1.039
ACH-001328	216326	-6.130334	0.99
ACH-000749	216326	-6.209515	0.994
ACH-000861	216326	-4.778151	0.954
ACH-000371	216326	-8.51594	0.975
ACH-000576	216326	-7.084576	0.969
ACH-000927	216326	-8.51594	0.997
ACH-000571	216326	-5.176091	1.038
ACH-000711	216326	-8.038818	1.104
ACH-000121	216326	-5.653213	0.984
ACH-000656	216326	-7.084576	1.087
ACH-000656	216326	-8.038818	1.073
ACH-000888	216326	-6.686636	0.997
ACH-000066	216326	-4.30103	1.122
ACH-000114	216326	-8.51594	0.992
ACH-000195	216326	-5.176091	0.799
ACH-000998	216326	-4.69897	0.945
ACH-000654	216326	-7.561698	0.998
ACH-000659	216326	-5.732394	0.96
ACH-000892	216326	-6.130334	0.943
ACH-000378	216326	-7.640879	0.922
ACH-000925	216326	-8.118	0.948
ACH-000652	216326	-8.038818	1.077
ACH-000900	216326	-5.255272	1.004
ACH-000243	216326	-8.51594	1.0
ACH-000893	216326	-6.209515	0.997
ACH-000656	216326	-7.561698	0.981
ACH-000675	216326	-5.653213	1.085
ACH-000114	216326	-5.176091	1.012
ACH-000296	216326	-4.69897	1.052
ACH-000731	216326	-4.30103	1.073
ACH-000924	216326	-5.732394	0.824
ACH-000944	216326	-8.51594	1.072
ACH-000706	216326	-8.51594	1.003
ACH-000667	216326	-6.130334	1.037
ACH-000264	216326	-5.732394	0.96
ACH-000521	216326	-6.686636	1.066
ACH-000015	216326	-5.255272	0.876
ACH-000164	216326	-7.561698	1.01
ACH-000482	216326	-7.084576	1.112
ACH-000265	216326	-8.51594	0.976
ACH-000624	216326	-8.038818	1.13
ACH-000893	216326	-8.038818	1.145
ACH-000585	216326	-7.084576	1.211
ACH-001680	216326	-6.607455	0.946
ACH-000660	216326	-7.561698	0.975
ACH-000035	216326	-4.30103	0.902
ACH-001328	216326	-5.176091	1.003
ACH-000733	216326	-7.561698	1.076
ACH-000365	216326	-5.176091	1.104
ACH-000589	216326	-8.038818	1.09
ACH-000858	216326	-5.176091	1.008
ACH-000945	216326	-8.118	0.872
ACH-000392	216326	-5.176091	1.122
ACH-000652	216326	-5.176091	1.027
ACH-000664	216326	-4.69897	0.416
ACH-000311	216326	-7.640879	0.907
ACH-000371	216326	-4.69897	0.914
ACH-000371	216326	-5.653213	0.908
ACH-000998	216326	-7.084576	1.093
ACH-000969	216326	-8.038818	1.052
ACH-000536	216326	-7.084576	1.06
ACH-000659	216326	-4.778151	0.954
ACH-000416	216326	-5.653213	0.974
ACH-000434	216326	-5.255272	0.926
ACH-000900	216326	-7.163757	1.052
ACH-000886	216326	-7.163757	0.92
ACH-000447	216326	-6.209515	1.043
ACH-000530	216326	-4.30103	1.12
ACH-000398	216326	-7.561698	1.005
ACH-000222	216326	-6.607455	1.16
ACH-002004	216326	-7.084576	1.057
ACH-000589	216326	-4.69897	0.955
ACH-000304	216326	-4.69897	0.866
ACH-000858	216326	-7.640879	0.964
ACH-000894	216326	-6.130334	0.921
ACH-000406	216326	-8.51594	0.977
ACH-000066	216326	-6.686636	1.078
ACH-000950	216326	-8.038818	1.07
ACH-000168	216326	-6.607455	0.98
ACH-000357	216326	-5.653213	0.924
ACH-000019	216326	-4.69897	0.953
ACH-000447	216326	-7.084576	1.077
ACH-000945	216326	-5.176091	1.211
ACH-000849	216326	-7.084576	1.101
ACH-000482	216326	-4.69897	0.918
ACH-000551	216326	-4.69897	0.968
ACH-000927	216326	-8.038818	1.164
ACH-000118	216326	-5.176091	1.037
ACH-000657	216326	-5.176091	1.082
ACH-000667	216326	-5.176091	1.014
ACH-000757	216326	-7.640879	0.991
ACH-000421	216326	-8.51594	1.055
ACH-000401	216326	-7.084576	1.021
ACH-000652	216326	-6.607455	0.966
ACH-000585	216326	-5.653213	1.012
ACH-000656	216326	-5.653213	0.971
ACH-000888	216326	-8.118	1.003
ACH-000766	216326	-7.640879	0.941
ACH-000943	216326	-8.038818	1.017
ACH-000014	216326	-8.038818	1.081
ACH-000454	216326	-8.118	1.062
ACH-000627	216326	-7.084576	1.046
ACH-000310	216326	-7.084576	1.097
ACH-000265	216326	-5.653213	0.944
ACH-000781	216326	-8.038818	1.049
ACH-000380	216326	-5.653213	0.944
ACH-000563	216326	-6.607455	0.984
ACH-000551	216326	-6.607455	0.983
ACH-000603	216326	-4.30103	1.05
ACH-002003	216326	-6.130334	0.981
ACH-000178	216326	-6.130334	1.097
ACH-000178	216326	-5.176091	1.08
ACH-000987	216326	-8.51594	0.979
ACH-000998	216326	-5.653213	0.901
ACH-000982	216326	-5.653213	0.95
ACH-000265	216326	-5.176091	0.997
ACH-000759	216326	-8.51594	1.02
ACH-000997	216326	-4.69897	0.967
ACH-001345	216326	-7.561698	0.993
ACH-000601	216326	-6.607455	0.977
ACH-000482	216326	-8.51594	0.97
ACH-000304	216326	-7.084576	1.014
ACH-000624	216326	-5.176091	1.068
ACH-002004	216326	-8.51594	0.994
ACH-000296	216326	-8.51594	0.923
ACH-000603	216326	-7.561698	0.97
ACH-000924	216326	-5.255272	0.816
ACH-000521	216326	-5.732394	1.021
ACH-000502	216326	-8.51594	0.94
ACH-000656	216326	-6.607455	1.027
ACH-000969	216326	-6.607455	0.997
ACH-001345	216326	-5.653213	0.951
ACH-000585	216326	-6.130334	1.097
ACH-000434	216326	-8.038818	1.257
ACH-000114	216326	-6.607455	1.011
ACH-000750	216326	-7.561698	0.998
ACH-000004	216326	-8.51594	0.992
ACH-000624	216326	-4.69897	0.943
ACH-000118	216326	-5.653213	0.859
ACH-000667	216326	-7.163757	0.987
ACH-000204	216326	-6.607455	0.748
ACH-000138	216326	-5.176091	0.942
ACH-000603	216326	-7.163757	0.939
ACH-000292	216326	-7.640879	0.97
ACH-000463	216326	-7.561698	1.041
ACH-000465	216326	-6.607455	0.983
ACH-000023	216326	-5.176091	1.061
ACH-000595	216326	-8.51594	0.985
ACH-000687	216326	-7.084576	1.067
ACH-000840	216326	-7.084576	1.199
ACH-000482	216326	-5.176091	0.949
ACH-000892	216326	-5.176091	0.878
ACH-000800	216326	-6.686636	0.902
ACH-000858	216326	-7.163757	1.044
ACH-000378	216326	-8.118	1.019
ACH-000380	216326	-6.130334	1.079
ACH-000817	216326	-5.653213	0.822
ACH-000904	216326	-6.607455	0.989
ACH-000968	216326	-6.130334	1.421
ACH-000552	216326	-7.084576	1.079
ACH-000045	216326	-7.084576	1.035
ACH-000860	216326	-7.561698	1.111
ACH-000852	216326	-7.640879	0.869
ACH-001345	216326	-8.038818	1.033
ACH-000178	216326	-5.653213	0.971
ACH-000675	216326	-5.176091	1.069
ACH-000365	216326	-6.130334	1.095
ACH-000980	216326	-5.732394	0.948
ACH-000706	216326	-5.653213	0.954
ACH-000667	216326	-6.607455	0.997
ACH-000986	216326	-5.176091	1.026
ACH-000677	216326	-5.653213	0.959
ACH-000786	216326	-7.561698	0.78
ACH-000281	216326	-7.084576	1.118
ACH-000957	216326	-8.51594	0.972
ACH-000502	216326	-5.653213	0.934
ACH-000195	216326	-5.653213	0.579
ACH-000482	216326	-7.561698	1.159
ACH-000651	216326	-5.653213	0.937
ACH-000969	216326	-5.176091	1.083
ACH-000447	216326	-8.038818	1.0
ACH-000024	216326	-6.607455	0.629
ACH-000315	216326	-7.561698	0.886
ACH-000578	216326	-6.209515	1.09
ACH-000875	216326	-8.51594	1.053
ACH-000875	216326	-7.084576	1.179
